device_id,employee_id,punch_time,verify_mode
F34,38,2026-09-17 08:55:00,Fingerprint
F34,35,2026-09-17 08:56:00,Fingerprint
F34,41,2026-09-17 08:58:00,Fingerprint
F23,30,2026-09-17 08:59:00,Fingerprint
F23,31,2026-09-17 08:59:00,Fingerprint
F23,28,2026-09-17 09:02:00,Fingerprint
F34,42,2026-09-17 09:02:00,Fingerprint
F34,43,2026-09-17 09:02:00,Fingerprint
F34,37,2026-09-17 09:03:00,Fingerprint
F23,33,2026-09-17 09:05:00,Fingerprint
F34,40,2026-09-17 09:05:00,Fingerprint
F34,34,2026-09-17 09:07:00,Fingerprint
F23,24,2026-09-17 09:09:00,Fingerprint
F23,27,2026-09-17 09:09:00,Fingerprint
F23,25,2026-09-17 09:18:00,Fingerprint
F34,39,2026-09-17 09:20:00,Fingerprint
F23,26,2026-09-17 09:48:00,Fingerprint
F34,41,2026-09-17 16:32:00,Fingerprint
F23,26,2026-09-17 16:57:00,Fingerprint
F23,24,2026-09-17 17:00:00,Fingerprint
F23,31,2026-09-17 17:01:00,Fingerprint
F34,38,2026-09-17 17:01:00,Fingerprint
F34,43,2026-09-17 17:02:00,Fingerprint
F34,37,2026-09-17 17:03:00,Fingerprint
F23,33,2026-09-17 17:04:00,Fingerprint
F23,25,2026-09-17 17:05:00,Fingerprint
F23,23,2026-09-17 17:06:00,Fingerprint
F23,28,2026-09-17 17:06:00,Fingerprint
F34,35,2026-09-17 17:06:00,Fingerprint
F23,30,2026-09-17 17:07:00,Fingerprint
F34,34,2026-09-17 17:08:00,Fingerprint
F34,39,2026-09-17 17:10:00,Fingerprint
F34,42,2026-09-17 17:10:00,Fingerprint
F23,27,2026-09-17 17:11:00,Fingerprint
F34,40,2026-09-17 17:11:00,Fingerprint
F23,29,2026-09-17 17:12:00,Fingerprint
F23,27,2026-09-19 08:52:00,Fingerprint
F23,33,2026-09-19 08:53:00,Fingerprint
F23,26,2026-09-19 08:54:00,Fingerprint
F23,24,2026-09-19 08:55:00,Fingerprint
F23,29,2026-09-19 08:55:00,Fingerprint
F34,34,2026-09-19 09:00:00,Fingerprint
F34,37,2026-09-19 09:00:00,Fingerprint
F23,31,2026-09-19 09:01:00,Fingerprint
F34,41,2026-09-19 09:01:00,Fingerprint
F34,39,2026-09-19 09:03:00,Fingerprint
F23,32,2026-09-19 09:04:00,Fingerprint
F34,42,2026-09-19 09:06:00,Fingerprint
F23,28,2026-09-19 09:08:00,Fingerprint
F34,35,2026-09-19 09:08:00,Fingerprint
F34,43,2026-09-19 09:08:00,Fingerprint
F23,30,2026-09-19 09:29:00,Fingerprint
F23,25,2026-09-19 09:31:00,Fingerprint
F34,38,2026-09-19 09:33:00,Fingerprint
F23,23,2026-09-19 09:34:00,Fingerprint
F34,36,2026-09-19 09:34:00,Fingerprint
F34,40,2026-09-19 09:34:00,Fingerprint
F23,30,2026-09-19 16:30:00,Fingerprint
F34,35,2026-09-19 16:32:00,Fingerprint
F34,38,2026-09-19 16:41:00,Fingerprint
F23,27,2026-09-19 17:01:00,Fingerprint
F23,28,2026-09-19 17:01:00,Fingerprint
F34,42,2026-09-19 17:01:00,Fingerprint
F34,43,2026-09-19 17:01:00,Fingerprint
F34,34,2026-09-19 17:02:00,Fingerprint
F34,36,2026-09-19 17:02:00,Fingerprint
F23,25,2026-09-19 17:03:00,Fingerprint
F34,41,2026-09-19 17:05:00,Fingerprint
F34,39,2026-09-19 17:08:00,Fingerprint
F23,26,2026-09-19 17:09:00,Fingerprint
F23,33,2026-09-19 17:09:00,Fingerprint
F23,24,2026-09-19 17:10:00,Fingerprint
F23,31,2026-09-19 17:10:00,Fingerprint
F34,37,2026-09-19 17:10:00,Fingerprint
F23,32,2026-09-19 17:11:00,Fingerprint
F23,29,2026-09-19 17:12:00,Fingerprint
F34,40,2026-09-19 17:14:00,Fingerprint
F23,23,2026-09-19 17:15:00,Fingerprint
F23,31,2026-09-20 08:55:00,Fingerprint
F23,33,2026-09-20 08:55:00,Fingerprint
F34,40,2026-09-20 08:55:00,Fingerprint
F34,37,2026-09-20 08:56:00,Fingerprint
F23,29,2026-09-20 08:57:00,Fingerprint
F23,25,2026-09-20 08:58:00,Fingerprint
F23,28,2026-09-20 08:58:00,Fingerprint
F23,24,2026-09-20 09:00:00,Fingerprint
F34,35,2026-09-20 09:00:00,Fingerprint
F34,42,2026-09-20 09:01:00,Fingerprint
F23,23,2026-09-20 09:03:00,Fingerprint
F23,32,2026-09-20 09:03:00,Fingerprint
F34,38,2026-09-20 09:03:00,Fingerprint
F34,34,2026-09-20 09:05:00,Fingerprint
F34,36,2026-09-20 09:05:00,Fingerprint
F34,43,2026-09-20 09:05:00,Fingerprint
F34,39,2026-09-20 09:06:00,Fingerprint
F23,27,2026-09-20 09:25:00,Fingerprint
F23,26,2026-09-20 09:31:00,Fingerprint
F34,41,2026-09-20 09:47:00,Fingerprint
F34,36,2026-09-20 17:01:00,Fingerprint
F23,28,2026-09-20 17:04:00,Fingerprint
F23,26,2026-09-20 17:07:00,Fingerprint
F23,32,2026-09-20 17:07:00,Fingerprint
F23,25,2026-09-20 17:08:00,Fingerprint
F34,39,2026-09-20 17:08:00,Fingerprint
F34,41,2026-09-20 17:08:00,Fingerprint
F34,43,2026-09-20 17:08:00,Fingerprint
F23,23,2026-09-20 17:09:00,Fingerprint
F34,40,2026-09-20 17:09:00,Fingerprint
F34,34,2026-09-20 17:10:00,Fingerprint
F34,37,2026-09-20 17:10:00,Fingerprint
F34,38,2026-09-20 17:10:00,Fingerprint
F23,24,2026-09-20 17:12:00,Fingerprint
F23,27,2026-09-20 17:12:00,Fingerprint
F23,29,2026-09-20 17:12:00,Fingerprint
F23,31,2026-09-20 17:12:00,Fingerprint
F23,33,2026-09-20 17:12:00,Fingerprint
F34,35,2026-09-20 17:12:00,Fingerprint
F34,42,2026-09-20 17:12:00,Fingerprint
F23,31,2026-09-21 08:53:00,Fingerprint
F34,42,2026-09-21 08:53:00,Fingerprint
F23,23,2026-09-21 08:54:00,Fingerprint
F34,34,2026-09-21 08:54:00,Fingerprint
F23,24,2026-09-21 08:55:00,Fingerprint
F34,36,2026-09-21 08:55:00,Fingerprint
F34,40,2026-09-21 08:56:00,Fingerprint
F23,33,2026-09-21 08:58:00,Fingerprint
F23,32,2026-09-21 09:03:00,Fingerprint
F34,43,2026-09-21 09:03:00,Fingerprint
F23,30,2026-09-21 09:04:00,Fingerprint
F34,41,2026-09-21 09:04:00,Fingerprint
F34,35,2026-09-21 09:05:00,Fingerprint
F23,29,2026-09-21 09:08:00,Fingerprint
F34,38,2026-09-21 09:09:00,Fingerprint
F34,37,2026-09-21 09:18:00,Fingerprint
F23,26,2026-09-21 09:31:00,Fingerprint
F34,39,2026-09-21 09:35:00,Fingerprint
F23,25,2026-09-21 09:46:00,Fingerprint
F34,41,2026-09-21 16:06:00,Fingerprint
F23,33,2026-09-21 16:24:00,Fingerprint
F23,23,2026-09-21 16:38:00,Fingerprint
F34,39,2026-09-21 16:44:00,Fingerprint
F23,25,2026-09-21 17:02:00,Fingerprint
F23,24,2026-09-21 17:04:00,Fingerprint
F34,37,2026-09-21 17:04:00,Fingerprint
F34,43,2026-09-21 17:04:00,Fingerprint
F23,31,2026-09-21 17:05:00,Fingerprint
F34,35,2026-09-21 17:05:00,Fingerprint
F34,42,2026-09-21 17:05:00,Fingerprint
F23,32,2026-09-21 17:06:00,Fingerprint
F34,38,2026-09-21 17:06:00,Fingerprint
F23,29,2026-09-21 17:07:00,Fingerprint
F34,34,2026-09-21 17:07:00,Fingerprint
F34,36,2026-09-21 17:07:00,Fingerprint
F34,40,2026-09-21 17:10:00,Fingerprint
F23,30,2026-09-21 17:11:00,Fingerprint
F23,26,2026-09-21 17:13:00,Fingerprint
F34,37,2026-09-22 08:53:00,Fingerprint
F23,26,2026-09-22 08:54:00,Fingerprint
F34,40,2026-09-22 08:55:00,Fingerprint
F34,38,2026-09-22 08:56:00,Fingerprint
F23,33,2026-09-22 08:57:00,Fingerprint
F34,43,2026-09-22 08:58:00,Fingerprint
F23,23,2026-09-22 09:01:00,Fingerprint
F34,36,2026-09-22 09:01:00,Fingerprint
F34,42,2026-09-22 09:01:00,Fingerprint
F34,34,2026-09-22 09:02:00,Fingerprint
F23,31,2026-09-22 09:03:00,Fingerprint
F23,25,2026-09-22 09:05:00,Fingerprint
F23,24,2026-09-22 09:06:00,Fingerprint
F23,30,2026-09-22 09:06:00,Fingerprint
F23,28,2026-09-22 09:08:00,Fingerprint
F34,35,2026-09-22 09:08:00,Fingerprint
F34,39,2026-09-22 09:08:00,Fingerprint
F34,41,2026-09-22 09:08:00,Fingerprint
F23,27,2026-09-22 09:09:00,Fingerprint
F23,32,2026-09-22 09:09:00,Fingerprint
F23,29,2026-09-22 09:31:00,Fingerprint
F34,43,2026-09-22 16:19:00,Fingerprint
F23,30,2026-09-22 16:32:00,Fingerprint
F34,36,2026-09-22 16:39:00,Fingerprint
F23,29,2026-09-22 16:58:00,Fingerprint
F23,24,2026-09-22 17:00:00,Fingerprint
F23,23,2026-09-22 17:01:00,Fingerprint
F23,31,2026-09-22 17:01:00,Fingerprint
F23,27,2026-09-22 17:02:00,Fingerprint
F23,25,2026-09-22 17:03:00,Fingerprint
F23,33,2026-09-22 17:03:00,Fingerprint
F34,35,2026-09-22 17:04:00,Fingerprint
F34,39,2026-09-22 17:04:00,Fingerprint
F23,32,2026-09-22 17:05:00,Fingerprint
F34,34,2026-09-22 17:05:00,Fingerprint
F34,40,2026-09-22 17:05:00,Fingerprint
F23,26,2026-09-22 17:06:00,Fingerprint
F34,38,2026-09-22 17:06:00,Fingerprint
F34,42,2026-09-22 17:07:00,Fingerprint
F34,41,2026-09-22 17:08:00,Fingerprint
F34,37,2026-09-22 17:09:00,Fingerprint
F23,28,2026-09-22 17:12:00,Fingerprint
F34,39,2026-09-23 08:52:00,Fingerprint
F23,27,2026-09-23 08:53:00,Fingerprint
F34,42,2026-09-23 08:53:00,Fingerprint
F23,33,2026-09-23 08:54:00,Fingerprint
F23,23,2026-09-23 08:55:00,Fingerprint
F34,37,2026-09-23 08:56:00,Fingerprint
F34,34,2026-09-23 08:57:00,Fingerprint
F23,28,2026-09-23 08:58:00,Fingerprint
F23,24,2026-09-23 09:00:00,Fingerprint
F34,35,2026-09-23 09:01:00,Fingerprint
F23,31,2026-09-23 09:02:00,Fingerprint
F34,40,2026-09-23 09:03:00,Fingerprint
F34,41,2026-09-23 09:03:00,Fingerprint
F23,29,2026-09-23 09:06:00,Fingerprint
F23,32,2026-09-23 09:06:00,Fingerprint
F34,38,2026-09-23 09:07:00,Fingerprint
F34,43,2026-09-23 09:07:00,Fingerprint
F23,26,2026-09-23 09:08:00,Fingerprint
F23,30,2026-09-23 09:09:00,Fingerprint
F23,25,2026-09-23 09:43:00,Fingerprint
F23,33,2026-09-23 16:30:00,Fingerprint
F23,30,2026-09-23 17:00:00,Fingerprint
F23,31,2026-09-23 17:00:00,Fingerprint
F34,39,2026-09-23 17:00:00,Fingerprint
F34,37,2026-09-23 17:01:00,Fingerprint
F34,40,2026-09-23 17:01:00,Fingerprint
F34,41,2026-09-23 17:01:00,Fingerprint
F34,43,2026-09-23 17:03:00,Fingerprint
F23,27,2026-09-23 17:04:00,Fingerprint
F23,32,2026-09-23 17:04:00,Fingerprint
F23,26,2026-09-23 17:05:00,Fingerprint
F23,28,2026-09-23 17:05:00,Fingerprint
F34,34,2026-09-23 17:05:00,Fingerprint
F34,42,2026-09-23 17:05:00,Fingerprint
F23,23,2026-09-23 17:06:00,Fingerprint
F23,25,2026-09-23 17:06:00,Fingerprint
F23,24,2026-09-23 17:08:00,Fingerprint
F34,38,2026-09-23 17:09:00,Fingerprint
F23,29,2026-09-23 17:10:00,Fingerprint
F34,35,2026-09-23 17:11:00,Fingerprint
F23,30,2026-09-24 08:52:00,Fingerprint
F23,27,2026-09-24 08:53:00,Fingerprint
F34,41,2026-09-24 08:53:00,Fingerprint
F34,42,2026-09-24 08:54:00,Fingerprint
F23,26,2026-09-24 08:58:00,Fingerprint
F23,32,2026-09-24 08:59:00,Fingerprint
F34,40,2026-09-24 08:59:00,Fingerprint
F34,38,2026-09-24 09:00:00,Fingerprint
F34,36,2026-09-24 09:01:00,Fingerprint
F23,28,2026-09-24 09:02:00,Fingerprint
F34,37,2026-09-24 09:02:00,Fingerprint
F23,23,2026-09-24 09:03:00,Fingerprint
F34,39,2026-09-24 09:04:00,Fingerprint
F23,25,2026-09-24 09:06:00,Fingerprint
F23,31,2026-09-24 09:07:00,Fingerprint
F34,34,2026-09-24 09:07:00,Fingerprint
F34,35,2026-09-24 09:07:00,Fingerprint
F23,24,2026-09-24 09:08:00,Fingerprint
F23,29,2026-09-24 09:09:00,Fingerprint
F34,43,2026-09-24 09:20:00,Fingerprint
F34,43,2026-09-24 16:41:00,Fingerprint
F34,38,2026-09-24 17:00:00,Fingerprint
F23,24,2026-09-24 17:01:00,Fingerprint
F23,30,2026-09-24 17:01:00,Fingerprint
F23,31,2026-09-24 17:01:00,Fingerprint
F23,32,2026-09-24 17:01:00,Fingerprint
F23,23,2026-09-24 17:02:00,Fingerprint
F34,35,2026-09-24 17:02:00,Fingerprint
F34,34,2026-09-24 17:04:00,Fingerprint
F23,27,2026-09-24 17:05:00,Fingerprint
F34,36,2026-09-24 17:05:00,Fingerprint
F34,39,2026-09-24 17:06:00,Fingerprint
F34,41,2026-09-24 17:06:00,Fingerprint
F23,28,2026-09-24 17:09:00,Fingerprint
F23,29,2026-09-24 17:09:00,Fingerprint
F23,26,2026-09-24 17:10:00,Fingerprint
F34,42,2026-09-24 17:10:00,Fingerprint
F23,25,2026-09-24 17:11:00,Fingerprint
F34,37,2026-09-24 17:11:00,Fingerprint
F34,40,2026-09-24 17:12:00,Fingerprint
F34,42,2026-09-26 08:54:00,Fingerprint
F23,28,2026-09-26 08:55:00,Fingerprint
F23,30,2026-09-26 08:56:00,Fingerprint
F34,36,2026-09-26 08:56:00,Fingerprint
F23,23,2026-09-26 08:58:00,Fingerprint
F34,37,2026-09-26 08:58:00,Fingerprint
F34,38,2026-09-26 08:58:00,Fingerprint
F23,26,2026-09-26 08:59:00,Fingerprint
F23,24,2026-09-26 09:01:00,Fingerprint
F23,32,2026-09-26 09:02:00,Fingerprint
F23,31,2026-09-26 09:03:00,Fingerprint
F34,34,2026-09-26 09:04:00,Fingerprint
F23,29,2026-09-26 09:06:00,Fingerprint
F23,33,2026-09-26 09:07:00,Fingerprint
F34,35,2026-09-26 09:07:00,Fingerprint
F34,39,2026-09-26 09:07:00,Fingerprint
F34,40,2026-09-26 09:09:00,Fingerprint
F23,25,2026-09-26 09:22:00,Fingerprint
F34,43,2026-09-26 09:22:00,Fingerprint
F23,27,2026-09-26 09:23:00,Fingerprint
F23,27,2026-09-26 16:24:00,Fingerprint
F23,25,2026-09-26 16:56:00,Fingerprint
F23,32,2026-09-26 17:01:00,Fingerprint
F34,37,2026-09-26 17:02:00,Fingerprint
F34,36,2026-09-26 17:03:00,Fingerprint
F23,26,2026-09-26 17:04:00,Fingerprint
F23,33,2026-09-26 17:04:00,Fingerprint
F34,35,2026-09-26 17:05:00,Fingerprint
F23,30,2026-09-26 17:07:00,Fingerprint
F34,38,2026-09-26 17:07:00,Fingerprint
F23,29,2026-09-26 17:09:00,Fingerprint
F34,42,2026-09-26 17:09:00,Fingerprint
F23,23,2026-09-26 17:10:00,Fingerprint
F23,24,2026-09-26 17:10:00,Fingerprint
F23,31,2026-09-26 17:10:00,Fingerprint
F23,28,2026-09-26 17:11:00,Fingerprint
F34,39,2026-09-26 17:11:00,Fingerprint
F34,43,2026-09-26 17:11:00,Fingerprint
F34,34,2026-09-26 17:12:00,Fingerprint
F34,40,2026-09-26 17:12:00,Fingerprint
F23,23,2026-09-27 08:54:00,Fingerprint
F34,39,2026-09-27 08:54:00,Fingerprint
F23,32,2026-09-27 08:57:00,Fingerprint
F34,36,2026-09-27 08:57:00,Fingerprint
F23,24,2026-09-27 08:58:00,Fingerprint
F34,38,2026-09-27 08:59:00,Fingerprint
F23,30,2026-09-27 09:00:00,Fingerprint
F23,26,2026-09-27 09:01:00,Fingerprint
F23,25,2026-09-27 09:02:00,Fingerprint
F34,41,2026-09-27 09:02:00,Fingerprint
F34,37,2026-09-27 09:03:00,Fingerprint
F34,42,2026-09-27 09:04:00,Fingerprint
F23,31,2026-09-27 09:06:00,Fingerprint
F34,34,2026-09-27 09:06:00,Fingerprint
F23,28,2026-09-27 09:08:00,Fingerprint
F23,29,2026-09-27 09:08:00,Fingerprint
F34,43,2026-09-27 09:08:00,Fingerprint
F34,35,2026-09-27 09:09:00,Fingerprint
F34,40,2026-09-27 09:09:00,Fingerprint
F23,27,2026-09-27 09:42:00,Fingerprint
F23,30,2026-09-27 16:16:00,Fingerprint
F34,40,2026-09-27 17:00:00,Fingerprint
F34,43,2026-09-27 17:00:00,Fingerprint
F34,34,2026-09-27 17:01:00,Fingerprint
F34,39,2026-09-27 17:01:00,Fingerprint
F23,24,2026-09-27 17:02:00,Fingerprint
F34,36,2026-09-27 17:02:00,Fingerprint
F23,32,2026-09-27 17:03:00,Fingerprint
F23,28,2026-09-27 17:04:00,Fingerprint
F34,38,2026-09-27 17:05:00,Fingerprint
F23,29,2026-09-27 17:06:00,Fingerprint
F34,35,2026-09-27 17:06:00,Fingerprint
F23,26,2026-09-27 17:07:00,Fingerprint
F34,42,2026-09-27 17:07:00,Fingerprint
F34,37,2026-09-27 17:08:00,Fingerprint
F23,23,2026-09-27 17:09:00,Fingerprint
F34,41,2026-09-27 17:09:00,Fingerprint
F23,31,2026-09-27 17:11:00,Fingerprint
F23,25,2026-09-27 17:12:00,Fingerprint
F23,27,2026-09-27 17:14:00,Fingerprint
F34,42,2026-09-28 08:53:00,Fingerprint
F23,26,2026-09-28 08:54:00,Fingerprint
F34,39,2026-09-28 08:56:00,Fingerprint
F34,43,2026-09-28 08:56:00,Fingerprint
F23,24,2026-09-28 08:57:00,Fingerprint
F23,31,2026-09-28 08:57:00,Fingerprint
F23,25,2026-09-28 08:59:00,Fingerprint
F23,27,2026-09-28 08:59:00,Fingerprint
F34,37,2026-09-28 09:00:00,Fingerprint
F34,40,2026-09-28 09:00:00,Fingerprint
F23,33,2026-09-28 09:01:00,Fingerprint
F23,28,2026-09-28 09:02:00,Fingerprint
F34,34,2026-09-28 09:02:00,Fingerprint
F34,35,2026-09-28 09:02:00,Fingerprint
F34,36,2026-09-28 09:04:00,Fingerprint
F34,41,2026-09-28 09:04:00,Fingerprint
F23,30,2026-09-28 09:06:00,Fingerprint
F23,23,2026-09-28 09:09:00,Fingerprint
F23,29,2026-09-28 09:09:00,Fingerprint
F23,32,2026-09-28 09:31:00,Fingerprint
F34,38,2026-09-28 09:39:00,Fingerprint
F34,36,2026-09-28 16:01:00,Fingerprint
F23,31,2026-09-28 16:07:00,Fingerprint
F23,32,2026-09-28 16:37:00,Fingerprint
F23,26,2026-09-28 17:00:00,Fingerprint
F34,40,2026-09-28 17:00:00,Fingerprint
F34,34,2026-09-28 17:01:00,Fingerprint
F34,39,2026-09-28 17:01:00,Fingerprint
F23,27,2026-09-28 17:02:00,Fingerprint
F34,37,2026-09-28 17:02:00,Fingerprint
F23,25,2026-09-28 17:03:00,Fingerprint
F34,35,2026-09-28 17:03:00,Fingerprint
F23,30,2026-09-28 17:05:00,Fingerprint
F23,28,2026-09-28 17:06:00,Fingerprint
F23,29,2026-09-28 17:07:00,Fingerprint
F34,42,2026-09-28 17:07:00,Fingerprint
F23,24,2026-09-28 17:08:00,Fingerprint
F34,43,2026-09-28 17:09:00,Fingerprint
F23,23,2026-09-28 17:11:00,Fingerprint
F23,33,2026-09-28 17:11:00,Fingerprint
F34,41,2026-09-28 17:11:00,Fingerprint
F34,38,2026-09-28 17:12:00,Fingerprint
F23,33,2026-09-29 08:54:00,Fingerprint
F23,26,2026-09-29 08:55:00,Fingerprint
F23,27,2026-09-29 08:57:00,Fingerprint
F34,43,2026-09-29 08:57:00,Fingerprint
F34,42,2026-09-29 08:58:00,Fingerprint
F34,35,2026-09-29 08:59:00,Fingerprint
F23,31,2026-09-29 09:00:00,Fingerprint
F34,40,2026-09-29 09:01:00,Fingerprint
F34,41,2026-09-29 09:01:00,Fingerprint
F34,38,2026-09-29 09:03:00,Fingerprint
F23,30,2026-09-29 09:04:00,Fingerprint
F34,34,2026-09-29 09:04:00,Fingerprint
F23,23,2026-09-29 09:06:00,Fingerprint
F23,25,2026-09-29 09:06:00,Fingerprint
F23,29,2026-09-29 09:07:00,Fingerprint
F34,36,2026-09-29 09:07:00,Fingerprint
F34,37,2026-09-29 09:07:00,Fingerprint
F23,24,2026-09-29 09:08:00,Fingerprint
F23,32,2026-09-29 09:08:00,Fingerprint
F23,28,2026-09-29 09:09:00,Fingerprint
F34,39,2026-09-29 09:36:00,Fingerprint
F34,40,2026-09-29 16:19:00,Fingerprint
F23,25,2026-09-29 16:32:00,Fingerprint
F23,24,2026-09-29 17:00:00,Fingerprint
F34,38,2026-09-29 17:00:00,Fingerprint
F23,26,2026-09-29 17:01:00,Fingerprint
F34,41,2026-09-29 17:01:00,Fingerprint
F23,28,2026-09-29 17:02:00,Fingerprint
F34,43,2026-09-29 17:02:00,Fingerprint
F23,30,2026-09-29 17:04:00,Fingerprint
F34,42,2026-09-29 17:05:00,Fingerprint
F23,23,2026-09-29 17:06:00,Fingerprint
F23,27,2026-09-29 17:06:00,Fingerprint
F23,29,2026-09-29 17:07:00,Fingerprint
F34,39,2026-09-29 17:07:00,Fingerprint
F34,34,2026-09-29 17:08:00,Fingerprint
F23,31,2026-09-29 17:09:00,Fingerprint
F23,32,2026-09-29 17:09:00,Fingerprint
F34,35,2026-09-29 17:09:00,Fingerprint
F34,36,2026-09-29 17:09:00,Fingerprint
F23,33,2026-09-29 17:10:00,Fingerprint
F34,37,2026-09-29 17:12:00,Fingerprint
F34,34,2026-09-30 08:52:00,Fingerprint
F23,32,2026-09-30 08:55:00,Fingerprint
F34,40,2026-09-30 08:57:00,Fingerprint
F34,43,2026-09-30 08:57:00,Fingerprint
F34,38,2026-09-30 08:58:00,Fingerprint
F23,29,2026-09-30 08:59:00,Fingerprint
F23,25,2026-09-30 09:00:00,Fingerprint
F34,37,2026-09-30 09:02:00,Fingerprint
F34,41,2026-09-30 09:02:00,Fingerprint
F23,28,2026-09-30 09:04:00,Fingerprint
F23,30,2026-09-30 09:05:00,Fingerprint
F34,35,2026-09-30 09:05:00,Fingerprint
F34,36,2026-09-30 09:06:00,Fingerprint
F23,24,2026-09-30 09:07:00,Fingerprint
F23,26,2026-09-30 09:08:00,Fingerprint
F34,39,2026-09-30 09:08:00,Fingerprint
F34,42,2026-09-30 09:08:00,Fingerprint
F23,23,2026-09-30 09:09:00,Fingerprint
F23,31,2026-09-30 09:09:00,Fingerprint
F23,33,2026-09-30 09:24:00,Fingerprint
F34,36,2026-09-30 16:00:00,Fingerprint
F23,33,2026-09-30 16:20:00,Fingerprint
F23,28,2026-09-30 16:29:00,Fingerprint
F23,24,2026-09-30 17:00:00,Fingerprint
F34,35,2026-09-30 17:00:00,Fingerprint
F34,38,2026-09-30 17:01:00,Fingerprint
F34,40,2026-09-30 17:02:00,Fingerprint
F34,41,2026-09-30 17:02:00,Fingerprint
F34,42,2026-09-30 17:02:00,Fingerprint
F23,23,2026-09-30 17:03:00,Fingerprint
F23,32,2026-09-30 17:03:00,Fingerprint
F23,26,2026-09-30 17:04:00,Fingerprint
F23,30,2026-09-30 17:04:00,Fingerprint
F34,39,2026-09-30 17:04:00,Fingerprint
F23,25,2026-09-30 17:07:00,Fingerprint
F23,29,2026-09-30 17:10:00,Fingerprint
F34,34,2026-09-30 17:10:00,Fingerprint
F34,43,2026-09-30 17:11:00,Fingerprint
F23,31,2026-09-30 17:12:00,Fingerprint
F34,37,2026-09-30 17:12:00,Fingerprint
